id,playerID,year,votedBy,ballots,needed,votes,inducted,category,neededNote,createdAt,updatedAt
1,cobbty01,1936,BBWAA,226,170,222,Y,Player,,,
2,ruthba01,1936,BBWAA,226,170,215,Y,Player,,,
3,wagneho01,1936,BBWAA,226,170,215,Y,Player,,,
4,mathech01,1936,BBWAA,226,170,205,Y,Player,,,
5,johnswa01,1936,BBWAA,226,170,189,Y,Player,,,
6,lajoina01,1936,BBWAA,226,170,146,N,Player,,,
7,speaktr01,1936,BBWAA,226,170,133,N,Player,,,
8,youngcy01,1936,BBWAA,226,170,111,N,Player,,,
9,hornsro01,1936,BBWAA,226,170,105,N,Player,,,
10,cochrmi01,1936,BBWAA,226,170,80,N,Player,,,
11,sislege01,1936,BBWAA,226,170,77,N,Player,,,
12,collied01,1936,BBWAA,226,170,60,N,Player,,,
13,colliji01,1936,BBWAA,226,170,58,N,Player,,,
14,alexape01,1936,BBWAA,226,170,55,N,Player,,,
15,gehrilo01,1936,BBWAA,226,170,51,N,Player,,,
16,bresnro01,1936,BBWAA,226,170,47,N,Player,,,
17,keelewi01,1936,BBWAA,226,170,40,N,Player,,,
18,ansonca01,1936,Veterans,78,59,39,N,Player,,,
19,ewingbu01,1936,Veterans,78,59,39,N,Player,,,
20,keelewi01,1936,Veterans,78,59,33,N,Player,,,
21,wadderu01,1936,BBWAA,226,170,33,N,Player,,,
22,youngcy01,1936,Veterans,78,59,32,N,Player,,,
23,delahed01,1936,Veterans,78,59,21,N,Player,,,
24,foxxji01,1936,BBWAA,226,170,21,N,Player,,,
25,walshed01,1936,BBWAA,226,170,20,N,Player,,,
26,mcgrajo01,1936,Veterans,78,59,17,N,Player,,,
27,delahed01,1936,BBWAA,226,170,17,N,Player,,,
28,radboch01,1936,Veterans,78,59,16,N,Player,,,
29,traynpi01,1936,BBWAA,226,170,16,N,Player,,,
30,kellyki01,1936,Veterans,78,59,15,N,Player,,,
31,longhe01,1936,Veterans,78,59,15,N,Player,,,
32,friscfr01,1936,BBWAA,226,170,14,N,Player,,,
33,grovele01,1936,BBWAA,226,170,12,N,Player,,,
34,jennihu01,1936,Veterans,78,59,11,N,Player,,,
35,rusieam01,1936,Veterans,78,59,11,N,Player,,,
36,chaseha01,1936,BBWAA,226,170,11,N,Player,,,
37,youngro01,1936,BBWAA,226,170,10,N,Player,,,
38,clarkfr01,1936,Veterans,78,59,9,N,Player,,,
39,terrybi01,1936,BBWAA,226,170,9,N,Player,,,
40,colliji01,1936,Veterans,78,59,8,N,Player,,,
41,klingjo01,1936,BBWAA,226,170,8,N,Player,,,
42,crigelo01,1936,BBWAA,226,170,7,N,Player,,,
43,comisch01,1936,Veterans,78,59,6,N,Player,,,
44,dennyje01,1936,Veterans,78,59,6,N,Player,,,
45,langebi01,1936,Veterans,78,59,6,N,Player,,,
46,robinwi01,1936,Veterans,78,59,6,N,Player,,,
47,stoveha01,1936,Veterans,78,59,6,N,Player,,,
48,wrighge01,1936,Veterans,78,59,6,N,Player,,,
49,brownmo01,1936,BBWAA,226,170,6,N,Player,,,
50,eversjo01,1936,BBWAA,226,170,6,N,Player,,,
51,clarkjo01,1936,Veterans,78,59,5,N,Player,,,
52,wagneho01,1936,Veterans,78,59,5,N,Player,,,
53,chancfr01,1936,BBWAA,226,170,5,N,Player,,,
54,spaldal01,1936,Veterans,78,59,4,N,Player,,,
55,mcgrajo01,1936,BBWAA,226,170,4,N,Player,,,
56,schalra01,1936,BBWAA,226,170,4,N,Player,,,
57,simmoal01,1936,BBWAA,226,170,4,N,Player,,,
58,barnero01,1936,Veterans,78,59,3,N,Player,,,
59,bennech01,1936,Veterans,78,59,3,N,Player,,,
60,duffyhu01,1936,Veterans,78,59,3,N,Player,,,
61,nichoki01,1936,Veterans,78,59,3,N,Player,,,
62,wardjo01,1936,Veterans,78,59,3,N,Player,,,
63,broutda01,1936,Veterans,78,59,2,N,Player,,,
64,dunlafr01,1936,Veterans,78,59,2,N,Player,,,
65,glassja01,1936,Veterans,78,59,2,N,Player,,,
66,hamilbi01,1936,Veterans,78,59,2,N,Player,,,
67,lajoina01,1936,Veterans,78,59,2,N,Player,,,
68,willine01,1936,Veterans,78,59,2,N,Player,,,
69,bendech01,1936,BBWAA,226,170,2,N,Player,,,
70,jacksjo01,1936,BBWAA,226,170,2,N,Player,,,
71,roushed01,1936,BBWAA,226,170,2,N,Player,,,
72,allisdo01,1936,Veterans,78,59,1,N,Player,,,
73,battijo01,1936,Veterans,78,59,1,N,Player,,,
74,becklja01,1936,Veterans,78,59,1,N,Player,,,
75,bondto01,1936,Veterans,78,59,1,N,Player,,,
76,burkeje01,1936,Veterans,78,59,1,N,Player,,,
77,crigelo01,1936,Veterans,78,59,1,N,Player,,,
78,dahlebi01,1936,Veterans,78,59,1,N,Player,,,
79,daubeja01,1936,Veterans,78,59,1,N,Player,,,
80,doyleja01,1936,Veterans,78,59,1,N,Player,,,
81,keefeti01,1936,Veterans,78,59,1,N,Player,,,
82,kilroma01,1936,Veterans,78,59,1,N,Player,,,
83,lathaar01,1936,Veterans,78,59,1,N,Player,,,
84,lowebo01,1936,Veterans,78,59,1,N,Player,,,
85,mcaleji01,1936,Veterans,78,59,1,N,Player,,,
86,mccarto01,1936,Veterans,78,59,1,N,Player,,,
87,mcveyca01,1936,Veterans,78,59,1,N,Player,,,
88,paborch01,1936,Veterans,78,59,1,N,Player,,,
89,pikeli01,1936,Veterans,78,59,1,N,Player,,,
90,remseja01,1936,Veterans,78,59,1,N,Player,,,
91,richaha01,1936,Veterans,78,59,1,N,Player,,,
92,tennefr02,1936,Veterans,78,59,1,N,Player,,,
93,vanhage01,1936,Veterans,78,59,1,N,Player,,,
94,wallabo01,1936,Veterans,78,59,1,N,Player,,,
95,whitede01,1936,Veterans,78,59,1,N,Player,,,
96,bakerfr01,1936,BBWAA,226,170,1,N,Player,,,
97,bradlbi01,1936,BBWAA,226,170,1,N,Player,,,
98,clarkfr01,1936,BBWAA,226,170,1,N,Player,,,
99,crawfsa01,1936,BBWAA,226,170,1,N,Player,,,
100,elberki01,1936,BBWAA,226,170,1,N,Player,,,
101,mackco01,1936,BBWAA,226,170,1,N,Player,,,
102,marquru01,1936,BBWAA,226,170,1,N,Player,,,
103,ruckena01,1936,BBWAA,226,170,1,N,Player,,,
104,vanceda01,1936,BBWAA,226,170,1,N,Player,,,
105,cummica01,1936,Veterans,78,59,0,N,Player,,,
106,flintsi01,1936,Veterans,78,59,0,N,Player,,,
107,richmle01,1936,Veterans,78,59,0,N,Player,,,
108,gehrich01,1936,BBWAA,226,170,0,N,Player,,,
109,hartnga01,1936,BBWAA,226,170,0,N,Player,,,
110,sullibi03,1936,BBWAA,226,170,0,N,Player,,,
111,lajoina01,1937,BBWAA,201,151,168,Y,Player,,,
112,speaktr01,1937,BBWAA,201,151,165,Y,Player,,,
113,youngcy01,1937,BBWAA,201,151,153,Y,Player,,,
114,alexape01,1937,BBWAA,201,151,125,N,Player,,,
115,collied01,1937,BBWAA,201,151,115,N,Player,,,
116,keelewi01,1937,BBWAA,201,151,115,N,Player,,,
117,sislege01,1937,BBWAA,201,151,106,N,Player,,,
118,delahed01,1937,BBWAA,201,151,70,N,Player,,,
119,wadderu01,1937,BBWAA,201,151,67,N,Player,,,
120,colliji01,1937,BBWAA,201,151,66,N,Player,,,
121,walshed01,1937,BBWAA,201,151,56,N,Player,,,
122,hornsro01,1937,BBWAA,201,151,53,N,Player,,,
123,chancfr01,1937,BBWAA,201,151,49,N,Player,,,
124,eversjo01,1937,BBWAA,201,151,44,N,Player,,,
125,bresnro01,1937,BBWAA,201,151,43,N,Player,,,
126,brownmo01,1937,BBWAA,201,151,31,N,Player,,,
127,maranra01,1937,BBWAA,201,151,25,N,Player,,,
128,schalra01,1937,BBWAA,201,151,24,N,Player,,,
129,planked01,1937,BBWAA,201,151,23,N,Player,,,
130,clarkfr01,1937,BBWAA,201,151,22,N,Player,,,
131,klingjo01,1937,BBWAA,201,151,20,N,Player,,,
132,chaseha01,1937,BBWAA,201,151,18,N,Player,,,
133,bendech01,1937,BBWAA,201,151,17,N,Player,,,
134,crigelo01,1937,BBWAA,201,151,16,N,Player,,,
135,youngro01,1937,BBWAA,201,151,16,N,Player,,,
136,pennohe01,1937,BBWAA,201,151,15,N,Player,,,
137,tinkejo01,1937,BBWAA,201,151,15,N,Player,,,
138,bakerfr01,1937,BBWAA,201,151,13,N,Player,,,
139,marquru01,1937,BBWAA,201,151,13,N,Player,,,
140,woodjo02,1937,BBWAA,201,151,13,N,Player,,,
141,mcginjo01,1937,BBWAA,201,151,12,N,Player,,,
142,jossad01,1937,BBWAA,201,151,11,N,Player,,,
143,ruckena01,1937,BBWAA,201,151,11,N,Player,,,
144,heilmha01,1937,BBWAA,201,151,10,N,Player,,,
145,roushed01,1937,BBWAA,201,151,10,N,Player,,,
146,vanceda01,1937,BBWAA,201,151,10,N,Player,,,
147,adamsba01,1937,BBWAA,201,151,8,N,Player,,,
148,duffyhu01,1937,BBWAA,201,151,7,N,Player,,,
149,archeji01,1937,BBWAA,201,151,6,N,Player,,,
150,careyma01,1937,BBWAA,201,151,6,N,Player,,,
151,donlimi01,1937,BBWAA,201,151,6,N,Player,,,
152,hoopeha01,1937,BBWAA,201,151,6,N,Player,,,
153,bradlbi01,1937,BBWAA,201,151,5,N,Player,,,
154,carribi02,1937,BBWAA,201,151,5,N,Player,,,
155,crawfsa01,1937,BBWAA,201,151,5,N,Player,,,
156,huggimi01,1937,BBWAA,201,151,5,N,Manager,,,
157,mcgrajo01,1937,BBWAA,201,151,5,N,Manager,,,
158,robinwi01,1937,BBWAA,201,151,5,N,Manager,,,
159,tennefr02,1937,BBWAA,201,151,5,N,Player,,,
160,wheatza01,1937,BBWAA,201,151,5,N,Player,,,
161,combsea01,1937,BBWAA,201,151,4,N,Player,,,
162,griffcl01,1937,BBWAA,201,151,4,N,Pioneer/Executive,,,
163,jennihu01,1937,BBWAA,201,151,4,N,Player,,,
164,altroni01,1937,BBWAA,201,151,3,N,Player,,,
165,bancrda01,1937,BBWAA,201,151,3,N,Player,,,
166,burnsge01,1937,BBWAA,201,151,3,N,Player,,,
167,donovbi01,1937,BBWAA,201,151,3,N,Player,,,
168,faberre01,1937,BBWAA,201,151,3,N,Player,,,
169,lewisdu01,1937,BBWAA,201,151,3,N,Player,,,
170,nehfar01,1937,BBWAA,201,151,3,N,Player,,,
171,peckiro01,1937,BBWAA,201,151,3,N,Player,,,
172,bergema01,1937,BBWAA,201,151,2,N,Player,,,
173,bodiepi01,1937,BBWAA,201,151,2,N,Player,,,
174,coombja01,1937,BBWAA,201,151,2,N,Player,,,
175,cravaga01,1937,BBWAA,201,151,2,N,Player,,,
176,daubeja01,1937,BBWAA,201,151,2,N,Player,,,
177,doylela01,1937,BBWAA,201,151,2,N,Player,,,
178,fletcar01,1937,BBWAA,201,151,2,N,Player,,,
179,gowdyha01,1937,BBWAA,201,151,2,N,Player,,,
180,loberha01,1937,BBWAA,201,151,2,N,Player,,,
181,mageesh01,1937,BBWAA,201,151,2,N,Player,,,
182,schreos01,1937,BBWAA,201,151,2,N,Player,,,
183,scottev01,1937,BBWAA,201,151,2,N,Player,,,
184,breitte01,1937,BBWAA,201,151,1,N,Player,,,
185,burkeje01,1937,BBWAA,201,151,1,N,Player,,,
186,bushdo01,1937,BBWAA,201,151,1,N,Player,,,
187,chesbja01,1937,BBWAA,201,151,1,N,Player,,,
188,cissebi01,1937,BBWAA,201,151,1,N,Player,,,
189,collish01,1937,BBWAA,201,151,1,N,Player,,,
190,dooinre01,1937,BBWAA,201,151,1,N,Player,,,
191,duganjo01,1937,BBWAA,201,151,1,N,Player,,,
192,elberki01,1937,BBWAA,201,151,1,N,Player,,,
193,falkecy01,1937,BBWAA,201,151,1,N,Player,,,
194,gleaski01,1937,BBWAA,201,151,1,N,Player,,,
195,grimebu01,1937,BBWAA,201,151,1,N,Player,,,
196,grohhe01,1937,BBWAA,201,151,1,N,Player,,,
197,hinchbi01,1937,BBWAA,201,151,1,N,Player,,,
198,judgejo01,1937,BBWAA,201,151,1,N,Player,,,
199,kerrdi01,1937,BBWAA,201,151,1,N,Player,,,
200,leachto01,1937,BBWAA,201,151,1,N,Player,,,
201,leevesa01,1937,BBWAA,201,151,1,N,Player,,,
202,longhe01,1937,BBWAA,201,151,1,N,Player,,,
203,luquedo01,1937,BBWAA,201,151,1,N,Player,,,
204,mcinnst01,1937,BBWAA,201,151,1,N,Player,,,
205,mcleala01,1937,BBWAA,201,151,1,N,Player,,,
206,meusebo01,1937,BBWAA,201,151,1,N,Player,,,
207,milleha01,1937,BBWAA,201,151,1,N,Player,,,
208,moranpa01,1937,BBWAA,201,151,1,N,Player,,,
209,murphda02,1937,BBWAA,201,151,1,N,Player,,,
210,murrare01,1937,BBWAA,201,151,1,N,Player,,,
211,paskedo01,1937,BBWAA,201,151,1,N,Player,,,
212,raymobu01,1937,BBWAA,201,151,1,N,Player,,,
213,rixeyep01,1937,BBWAA,201,151,1,N,Player,,,
214,rudoldi01,1937,BBWAA,201,151,1,N,Player,,,
215,rusieam01,1937,BBWAA,201,151,1,N,Player,,,
216,schulfr01,1937,BBWAA,201,151,1,N,Player,,,
217,seweljo01,1937,BBWAA,201,151,1,N,Player,,,
218,steinha01,1937,BBWAA,201,151,1,N,Player,,,
219,streega01,1937,BBWAA,201,151,1,N,Player,,,
220,sullibi03,1937,BBWAA,201,151,1,N,Player,,,
221,veachbo01,1937,BBWAA,201,151,1,N,Player,,,
222,wallabo01,1937,BBWAA,201,151,1,N,Player,,,
223,wilsoha01,1937,BBWAA,201,151,1,N,Player,,,
224,bulkemo99,1937,Centennial,,,,Y,Pioneer/Executive,,,
225,johnsba99,1937,Centennial,,,,Y,Pioneer/Executive,,,
226,mackco01,1937,Centennial,,,,Y,Manager,,,
227,mcgrajo01,1937,Veterans,,,,Y,Manager,,,
228,wrighge01,1937,Centennial,,,,Y,Pioneer/Executive,,,
229,alexape01,1938,BBWAA,262,197,212,Y,Player,,,
230,sislege01,1938,BBWAA,262,197,179,N,Player,,,
231,keelewi01,1938,BBWAA,262,197,177,N,Player,,,
232,collied01,1938,BBWAA,262,197,175,N,Player,,,
233,wadderu01,1938,BBWAA,262,197,148,N,Player,,,
234,chancfr01,1938,BBWAA,262,197,133,N,Player,,,
235,delahed01,1938,BBWAA,262,197,132,N,Player,,,
236,walshed01,1938,BBWAA,262,197,110,N,Player,,,
237,eversjo01,1938,BBWAA,262,197,91,N,Player,,,
238,colliji01,1938,BBWAA,262,197,79,N,Player,,,
239,maranra01,1938,BBWAA,262,197,73,N,Player,,,
240,bresnro01,1938,BBWAA,262,197,67,N,Player,,,
241,clarkfr01,1938,BBWAA,262,197,63,N,Player,,,
242,brownmo01,1938,BBWAA,262,197,54,N,Player,,,
243,huggimi01,1938,BBWAA,262,197,48,N,Manager,,,
244,hornsro01,1938,BBWAA,262,197,46,N,Player,,,
245,schalra01,1938,BBWAA,262,197,45,N,Player,,,
246,youngro01,1938,BBWAA,262,197,40,N,Player,,,
247,planked01,1938,BBWAA,262,197,38,N,Player,,,
248,pennohe01,1938,BBWAA,262,197,37,N,Player,,,
249,mcginjo01,1938,BBWAA,262,197,36,N,Player,,,
250,bendech01,1938,BBWAA,262,197,33,N,Player,,,
251,bakerfr01,1938,BBWAA,262,197,32,N,Player,,,
252,klingjo01,1938,BBWAA,262,197,26,N,Player,,,
253,duffyhu01,1938,BBWAA,262,197,24,N,Player,,,
254,jennihu01,1938,BBWAA,262,197,23,N,Player,,,
255,jossad01,1938,BBWAA,262,197,18,N,Player,,,
256,robinwi01,1938,BBWAA,262,197,17,N,Manager,,,
257,tinkejo01,1938,BBWAA,262,197,16,N,Player,,,
258,heilmha01,1938,BBWAA,262,197,14,N,Player,,,
259,ruckena01,1938,BBWAA,262,197,12,N,Player,,,
260,adamsba01,1938,BBWAA,262,197,11,N,Player,,,
261,crawfsa01,1938,BBWAA,262,197,11,N,Player,,,
262,crigelo01,1938,BBWAA,262,197,11,N,Player,,,
263,griffcl01,1938,BBWAA,262,197,10,N,Pioneer/Executive,,,
264,marquru01,1938,BBWAA,262,197,10,N,Player,,,
265,vanceda01,1938,BBWAA,262,197,10,N,Player,,,
266,roushed01,1938,BBWAA,262,197,9,N,Player,,,
267,gowdyha01,1938,BBWAA,262,197,8,N,Player,,,
268,rusieam01,1938,BBWAA,262,197,8,N,Player,,,
269,tennefr02,1938,BBWAA,262,197,8,N,Player,,,
270,altroni01,1938,BBWAA,262,197,7,N,Player,,,
271,archeji01,1938,BBWAA,262,197,7,N,Player,,,
272,combsea01,1938,BBWAA,262,197,7,N,Player,,,
273,terrybi01,1938,BBWAA,262,197,7,N,Player,,,
274,wallabo01,1938,BBWAA,262,197,7,N,Player,,,
275,wheatza01,1938,BBWAA,262,197,7,N,Player,,,
276,careyma01,1938,BBWAA,262,197,6,N,Player,,,
277,woodjo02,1938,BBWAA,262,197,6,N,Player,,,
278,donlimi01,1938,BBWAA,262,197,5,N,Player,,,
279,lewisdu01,1938,BBWAA,262,197,5,N,Player,,,
280,nehfar01,1938,BBWAA,262,197,5,N,Player,,,
281,carribi02,1938,BBWAA,262,197,4,N,Player,,,
282,dinnebi01,1938,BBWAA,262,197,4,N,Player,,,
283,doylela01,1938,BBWAA,262,197,4,N,Player,,,
284,hoopeha01,1938,BBWAA,262,197,4,N,Player,,,
285,mcinnst01,1938,BBWAA,262,197,4,N,Player,,,
286,barryja01,1938,BBWAA,262,197,3,N,Player,,,
287,burnsge01,1938,BBWAA,262,197,3,N,Player,,,
288,fletcar01,1938,BBWAA,262,197,3,N,Player,,,
289,grohhe01,1938,BBWAA,262,197,3,N,Player,,,
290,kerrdi01,1938,BBWAA,262,197,3,N,Player,,,
291,nichoki01,1938,BBWAA,262,197,3,N,Player,,,
292,traynpi01,1938,BBWAA,262,197,3,N,Player,,,
293,bancrda01,1938,BBWAA,262,197,2,N,Player,,,
294,bradlbi01,1938,BBWAA,262,197,2,N,Player,,,
295,burkeje01,1938,BBWAA,262,197,2,N,Player,,,
296,chesbja01,1938,BBWAA,262,197,2,N,Player,,,
297,coombja01,1938,BBWAA,262,197,2,N,Player,,,
298,cravaga01,1938,BBWAA,262,197,2,N,Player,,,
299,elberki01,1938,BBWAA,262,197,2,N,Player,,,
300,fosteed02,1938,BBWAA,262,197,2,N,Player,,,
301,judgejo01,1938,BBWAA,262,197,2,N,Player,,,
302,mageesh01,1938,BBWAA,262,197,2,N,Player,,,
303,peckiro01,1938,BBWAA,262,197,2,N,Player,,,
304,rixeyep01,1938,BBWAA,262,197,2,N,Player,,,
305,schreos01,1938,BBWAA,262,197,2,N,Player,,,
306,scottev01,1938,BBWAA,262,197,2,N,Player,,,
307,stengca01,1938,BBWAA,262,197,2,N,Manager,,,
308,beaumgi01,1938,BBWAA,262,197,1,N,Player,,,
309,bergema01,1938,BBWAA,262,197,1,N,Player,,,
310,chapmra01,1938,BBWAA,262,197,1,N,Player,,,
311,coaklan01,1938,BBWAA,262,197,1,N,Player,,,
312,coopewi01,1938,BBWAA,262,197,1,N,Player,,,
313,covelst01,1938,BBWAA,262,197,1,N,Player,,,
314,cranddo01,1938,BBWAA,262,197,1,N,Player,,,
315,cruiswa01,1938,BBWAA,262,197,1,N,Player,,,
316,dahlebi01,1938,BBWAA,262,197,1,N,Player,,,
317,daubeja01,1938,BBWAA,262,197,1,N,Player,,,
318,donovbi01,1938,BBWAA,262,197,1,N,Player,,,
319,dooinre01,1938,BBWAA,262,197,1,N,Player,,,
320,duganjo01,1938,BBWAA,262,197,1,N,Player,,,
321,ehmkeho01,1938,BBWAA,262,197,1,N,Player,,,
322,faberre01,1938,BBWAA,262,197,1,N,Player,,,
323,flickel01,1938,BBWAA,262,197,1,N,Player,,,
324,gleaski01,1938,BBWAA,262,197,1,N,Player,,,
325,granted01,1938,BBWAA,262,197,1,N,Player,,,
326,grimebu01,1938,BBWAA,262,197,1,N,Player,,,
327,harribu01,1938,BBWAA,262,197,1,N,Manager,,,
328,herzobu01,1938,BBWAA,262,197,1,N,Player,,,
329,irwinch01,1938,BBWAA,262,197,1,N,Player,,,
330,jonesfi01,1938,BBWAA,262,197,1,N,Player,,,
331,lathaar01,1938,BBWAA,262,197,1,N,Player,,,
332,loberha01,1938,BBWAA,262,197,1,N,Player,,,
333,longhe01,1938,BBWAA,262,197,1,N,Player,,,
334,luquedo01,1938,BBWAA,262,197,1,N,Player,,,
335,marbefi01,1938,BBWAA,262,197,1,N,Player,,,
336,meusebo01,1938,BBWAA,262,197,1,N,Player,,,
337,milancl01,1938,BBWAA,262,197,1,N,Player,,,
338,moranpa01,1938,BBWAA,262,197,1,N,Player,,,
339,murrare01,1938,BBWAA,262,197,1,N,Player,,,
340,perduhu01,1938,BBWAA,262,197,1,N,Player,,,
341,ricesa01,1938,BBWAA,262,197,1,N,Player,,,
342,sheckji01,1938,BBWAA,262,197,1,N,Player,,,
343,shockur01,1938,BBWAA,262,197,1,N,Player,,,
344,stahlja01,1938,BBWAA,262,197,1,N,Player,,,
345,streega01,1938,BBWAA,262,197,1,N,Player,,,
346,thomair01,1938,BBWAA,262,197,1,N,Player,,,
347,willicy01,1938,BBWAA,262,197,1,N,Player,,,
348,zimmech01,1938,BBWAA,262,197,1,N,Player,,,
349,cartwal99,1938,Centennial,,,,Y,Pioneer/Executive,,,
350,chadwhe99,1938,Centennial,,,,Y,Pioneer/Executive,,,
351,sislege01,1939,BBWAA,274,206,235,Y,Player,,,
352,collied01,1939,BBWAA,274,206,213,Y,Player,,,
353,keelewi01,1939,BBWAA,274,206,207,Y,Player,,,
354,wadderu01,1939,BBWAA,274,206,179,N,Player,,,
355,hornsro01,1939,BBWAA,274,206,176,N,Player,,,
356,chancfr01,1939,BBWAA,274,206,158,N,Player,,,
357,delahed01,1939,BBWAA,274,206,145,N,Player,,,
358,walshed01,1939,BBWAA,274,206,132,N,Player,,,
359,eversjo01,1939,BBWAA,274,206,107,N,Player,,,
360,huggimi01,1939,BBWAA,274,206,97,N,Manager,,,
361,maranra01,1939,BBWAA,274,206,82,N,Player,,,
362,colliji01,1939,BBWAA,274,206,72,N,Player,,,
363,bresnro01,1939,BBWAA,274,206,67,N,Player,,,
364,clarkfr01,1939,BBWAA,274,206,59,N,Player,,,
365,brownmo01,1939,BBWAA,274,206,54,N,Player,,,
366,robinwi01,1939,BBWAA,274,206,46,N,Manager,,,
367,bendech01,1939,BBWAA,274,206,40,N,Player,,,
368,pennohe01,1939,BBWAA,274,206,40,N,Player,,,
369,schalra01,1939,BBWAA,274,206,35,N,Player,,,
370,duffyhu01,1939,BBWAA,274,206,34,N,Player,,,
371,youngro01,1939,BBWAA,274,206,34,N,Player,,,
372,jennihu01,1939,BBWAA,274,206,33,N,Player,,,
373,mcginjo01,1939,BBWAA,274,206,32,N,Player,,,
374,bakerfr01,1939,BBWAA,274,206,30,N,Player,,,
375,cochrmi01,1939,BBWAA,274,206,28,N,Player,,,
376,jossad01,1939,BBWAA,274,206,28,N,Player,,,
377,planked01,1939,BBWAA,274,206,28,N,Player,,,
378,friscfr01,1939,BBWAA,274,206,26,N,Player,,,
379,griffcl01,1939,BBWAA,274,206,20,N,Pioneer/Executive,,,
380,terrybi01,1939,BBWAA,274,206,16,N,Player,,,
381,vanceda01,1939,BBWAA,274,206,15,N,Player,,,
382,klingjo01,1939,BBWAA,274,206,14,N,Player,,,
383,ruckena01,1939,BBWAA,274,206,13,N,Player,,,
384,tinkejo01,1939,BBWAA,274,206,12,N,Player,,,
385,adamsba01,1939,BBWAA,274,206,11,N,Player,,,
386,traynpi01,1939,BBWAA,274,206,10,N,Player,,,
387,heilmha01,1939,BBWAA,274,206,8,N,Player,,,
388,roushed01,1939,BBWAA,274,206,8,N,Player,,,
389,careyma01,1939,BBWAA,274,206,7,N,Player,,,
390,dinnebi01,1939,BBWAA,274,206,7,N,Player,,,
391,nichoki01,1939,BBWAA,274,206,7,N,Player,,,
392,altroni01,1939,BBWAA,274,206,6,N,Player,,,
393,chesbja01,1939,BBWAA,274,206,6,N,Player,,,
394,crawfsa01,1939,BBWAA,274,206,6,N,Player,,,
395,lewisdu01,1939,BBWAA,274,206,6,N,Player,,,
396,rusieam01,1939,BBWAA,274,206,6,N,Player,,,
397,stengca01,1939,BBWAA,274,206,6,N,Manager,,,
398,donlimi01,1939,BBWAA,274,206,5,N,Player,,,
399,hoopeha01,1939,BBWAA,274,206,5,N,Player,,,
400,kerrdi01,1939,BBWAA,274,206,5,N,Player,,,
401,wallabo01,1939,BBWAA,274,206,5,N,Player,,,
402,gowdyha01,1939,BBWAA,274,206,4,N,Player,,,
403,marquru01,1939,BBWAA,274,206,4,N,Player,,,
404,mcinnst01,1939,BBWAA,274,206,4,N,Player,,,
405,wheatza01,1939,BBWAA,274,206,4,N,Player,,,
406,archeji01,1939,BBWAA,274,206,3,N,Player,,,
407,combsea01,1939,BBWAA,274,206,3,N,Player,,,
408,faberre01,1939,BBWAA,274,206,3,N,Player,,,
409,mccarjo99,1939,BBWAA,274,206,3,N,Manager,,,
410,tennefr02,1939,BBWAA,274,206,3,N,Player,,,
411,bushdo01,1939,BBWAA,274,206,2,N,Player,,,
412,carribi02,1939,BBWAA,274,206,2,N,Player,,,
413,cravaga01,1939,BBWAA,274,206,2,N,Player,,,
414,crigelo01,1939,BBWAA,274,206,2,N,Player,,,
415,donovbi01,1939,BBWAA,274,206,2,N,Player,,,
416,ewingbu01,1939,BBWAA,274,206,2,N,Player,,,
417,granted01,1939,BBWAA,274,206,2,N,Player,,,
418,loberha01,1939,BBWAA,274,206,2,N,Player,,,
419,schreos01,1939,BBWAA,274,206,2,N,Player,,,
420,woodjo02,1939,BBWAA,274,206,2,N,Player,,,
421,bancrda01,1939,BBWAA,274,206,1,N,Player,,,
422,barryja01,1939,BBWAA,274,206,1,N,Player,,,
423,bergema01,1939,BBWAA,274,206,1,N,Player,,,
424,bradlbi01,1939,BBWAA,274,206,1,N,Player,,,
425,burnsge01,1939,BBWAA,274,206,1,N,Player,,,
426,coopewi01,1939,BBWAA,274,206,1,N,Player,,,
427,crossla01,1939,BBWAA,274,206,1,N,Player,,,
428,daubeja01,1939,BBWAA,274,206,1,N,Player,,,
429,doylela01,1939,BBWAA,274,206,1,N,Player,,,
430,fletcar01,1939,BBWAA,274,206,1,N,Player,,,
431,frasech01,1939,BBWAA,274,206,1,N,Player,,,
432,gleaski01,1939,BBWAA,274,206,1,N,Player,,,
433,grimebu01,1939,BBWAA,274,206,1,N,Player,,,
434,grimmch01,1939,BBWAA,274,206,1,N,Player,,,
435,hahnno01,1939,BBWAA,274,206,1,N,Player,,,
436,haineje01,1939,BBWAA,274,206,1,N,Player,,,
437,harribu01,1939,BBWAA,274,206,1,N,Manager,,,
438,hoytwa01,1939,BBWAA,274,206,1,N,Player,,,
439,irwinch01,1939,BBWAA,274,206,1,N,Player,,,
440,jonessa01,1939,BBWAA,274,206,1,N,Player,,,
441,kellejo01,1939,BBWAA,274,206,1,N,Player,,,
442,knabeot01,1939,BBWAA,274,206,1,N,Player,,,
443,leachto01,1939,BBWAA,274,206,1,N,Player,,,
444,longhe01,1939,BBWAA,274,206,1,N,Player,,,
445,luquedo01,1939,BBWAA,274,206,1,N,Player,,,
446,mageesh01,1939,BBWAA,274,206,1,N,Player,,,
447,moranpa01,1939,BBWAA,274,206,1,N,Player,,,
448,nehfar01,1939,BBWAA,274,206,1,N,Player,,,
449,peckiro01,1939,BBWAA,274,206,1,N,Player,,,
450,peitzhe01,1939,BBWAA,274,206,1,N,Player,,,
451,perduhu01,1939,BBWAA,274,206,1,N,Player,,,
452,phillde01,1939,BBWAA,274,206,1,N,Player,,,
