id,playerID,year,gameNum,gameID,team,teamID,league,playedInGame,startingPos, createdAt, updatedAt
1318,daleybu01,1959,2,NLS195908030,KC1,1959KC1,AL,0,,,
1319,daleybu01,1959,1,NLS195907070,KC1,1959KC1,AL,1,,,
1320,durenry01,1959,2,NLS195908030,NYA,1959NYA,AL,0,,,
1321,durenry01,1959,1,NLS195907070,NYA,1959NYA,AL,1,,,
1322,fordwh01,1959,1,NLS195907070,NYA,1959NYA,AL,1,,,
1323,howarel01,1959,2,NLS195908030,NYA,1959NYA,AL,0,,,
1324,kalinal01,1959,2,NLS195908030,DET,1959DET,AL,1,,,
1325,killeha01,1959,2,NLS195908030,WS1,1959WS1,AL,0,,,
1326,kubekto01,1959,2,NLS195908030,NYA,1959NYA,AL,1,,,
1327,kuennha01,1959,2,NLS195908030,DET,1959DET,AL,0,,,
1328,kuennha01,1959,1,NLS195907070,DET,1959DET,AL,1,,,
1329,lollash01,1959,1,NLS195907070,CHA,1959CHA,AL,1,,,
1330,lollash01,1959,2,NLS195908030,CHA,1959CHA,AL,1,,,
1331,malzofr01,1959,1,NLS195907070,BOS,1959BOS,AL,1,,,
1332,mantlmi01,1959,1,NLS195907070,NYA,1959NYA,AL,1,,,
1333,mcdougi01,1959,2,NLS195908030,NYA,1959NYA,AL,0,,,
1334,mcdougi01,1959,1,NLS195907070,NYA,1959NYA,AL,1,,,
1335,mclisca01,1959,2,NLS195908030,CLE,1959CLE,AL,1,,,
1336,minosmi01,1959,2,NLS195908030,CLE,1959CLE,AL,0,,,
1337,odellbi01,1959,2,NLS195908030,BAL,1959BAL,AL,1,,,
1338,pascuca02,1959,2,NLS195908030,WS1,1959WS1,AL,0,,,
1339,piercbi02,1959,1,NLS195907070,CHA,1959CHA,AL,0,,,
1340,powervi01,1959,1,NLS195907070,CLE,1959CLE,AL,1,,,
1341,powervi01,1959,2,NLS195908030,CLE,1959CLE,AL,1,,,
1342,ramospe01,1959,2,NLS195908030,WS1,1959WS1,AL,0,,,
1343,richabo01,1959,2,NLS195908030,NYA,1959NYA,AL,0,,,
1344,runnepe01,1959,1,NLS195907070,BOS,1959BOS,AL,1,,,
1345,sievero01,1959,2,NLS195908030,WS1,1959WS1,AL,0,,,
1346,sievero01,1959,1,NLS195907070,WS1,1959WS1,AL,1,,,
1347,skowrbi01,1959,2,NLS195908030,NYA,1959NYA,AL,0,,,
1348,triangu01,1959,2,NLS195908030,BAL,1959BAL,AL,0,,,
1349,wilheho01,1959,1,NLS195907070,BAL,1959BAL,AL,0,,,
1350,wilheho01,1959,2,NLS195908030,BAL,1959BAL,AL,1,,,
1351,willite01,1959,1,NLS195907070,BOS,1959BOS,AL,1,,,
1352,woodlge01,1959,2,NLS195908030,BAL,1959BAL,AL,1,,,
1353,wynnea01,1959,2,NLS195908030,CHA,1959CHA,AL,1,,,
1354,drysddo01,1959,1,NLS195907070,LAN,1959LAN,NL,1,1,,
1355,drysddo01,1959,2,NLS195908030,LAN,1959LAN,NL,1,1,,
1356,crandde01,1959,1,NLS195907070,ML1,1959ML1,NL,1,2,,
1357,crandde01,1959,2,NLS195908030,ML1,1959ML1,NL,1,2,,
1358,cepedor01,1959,1,NLS195907070,SFN,1959SFN,NL,1,3,,
1359,musiast01,1959,2,NLS195908030,SLN,1959SLN,NL,1,3,,
1360,templjo01,1959,1,NLS195907070,CIN,1959CIN,NL,1,4,,
1361,templjo01,1959,2,NLS195908030,CIN,1959CIN,NL,1,4,,
1362,boyerke01,1959,2,NLS195908030,SLN,1959SLN,NL,1,5,,
1363,matheed01,1959,1,NLS195907070,ML1,1959ML1,NL,1,5,,
1364,bankser01,1959,1,NLS195907070,CHN,1959CHN,NL,1,6,,
1365,bankser01,1959,2,NLS195908030,CHN,1959CHN,NL,1,6,,
1366,moonwa01,1959,1,NLS195907070,LAN,1959LAN,NL,1,7,,
1367,moonwa01,1959,2,NLS195908030,LAN,1959LAN,NL,1,7,,
1368,mayswi01,1959,1,NLS195907070,SFN,1959SFN,NL,1,8,,
1369,mayswi01,1959,2,NLS195908030,SFN,1959SFN,NL,1,8,,
1370,aaronha01,1959,1,NLS195907070,ML1,1959ML1,NL,1,9,,
1371,aaronha01,1959,2,NLS195908030,ML1,1959ML1,NL,1,9,,
1372,antonjo02,1959,2,NLS195908030,SFN,1959SFN,NL,0,,,
1373,antonjo02,1959,1,NLS195907070,SFN,1959SFN,NL,1,,,
1374,boyerke01,1959,1,NLS195907070,SLN,1959SLN,NL,1,,,
1375,burdele01,1959,2,NLS195908030,ML1,1959ML1,NL,0,,,
1376,burdele01,1959,1,NLS195907070,ML1,1959ML1,NL,1,,,
1377,burgesm01,1959,1,NLS195907070,PIT,1959PIT,NL,0,,,
1378,burgesm01,1959,2,NLS195908030,PIT,1959PIT,NL,1,,,
1379,cepedor01,1959,2,NLS195908030,SFN,1959SFN,NL,0,,,
1380,conlege01,1959,1,NLS195907070,PHI,1959PHI,NL,0,,,
1381,conlege01,1959,2,NLS195908030,PHI,1959PHI,NL,1,,,
1382,cunnijo01,1959,1,NLS195907070,SLN,1959SLN,NL,0,,,
1383,cunnijo01,1959,2,NLS195908030,SLN,1959SLN,NL,1,,,
1384,elstodo01,1959,2,NLS195908030,CHN,1959CHN,NL,0,,,
1385,elstodo01,1959,1,NLS195907070,CHN,1959CHN,NL,1,,,
1386,facero01,1959,1,NLS195907070,PIT,1959PIT,NL,1,,,
1387,facero01,1959,2,NLS195908030,PIT,1959PIT,NL,1,,,
1388,gilliji01,1959,2,NLS195908030,LAN,1959LAN,NL,1,,,
1389,groatdi01,1959,1,NLS195907070,PIT,1959PIT,NL,1,,,
1390,groatdi01,1959,2,NLS195908030,PIT,1959PIT,NL,1,,,
1391,jonessa02,1959,2,NLS195908030,SFN,1959SFN,NL,1,,,
1392,loganjo01,1959,2,NLS195908030,ML1,1959ML1,NL,0,,,
1393,matheed01,1959,2,NLS195908030,ML1,1959ML1,NL,1,,,
1394,mazerbi01,1959,2,NLS195908030,PIT,1959PIT,NL,0,,,
1395,mazerbi01,1959,1,NLS195907070,PIT,1959PIT,NL,1,,,
1396,mizelvi01,1959,1,NLS195907070,SLN,1959SLN,NL,0,,,
1397,mizelvi01,1959,2,NLS195908030,SLN,1959SLN,NL,0,,,
1398,musiast01,1959,1,NLS195907070,SLN,1959SLN,NL,1,,,
1399,nealch01,1959,2,NLS195908030,LAN,1959LAN,NL,1,,,
1400,pinsova01,1959,1,NLS195907070,CIN,1959CIN,NL,0,,,
1401,pinsova01,1959,2,NLS195908030,CIN,1959CIN,NL,1,,,
1402,robinfr02,1959,1,NLS195907070,CIN,1959CIN,NL,0,,,
1403,robinfr02,1959,2,NLS195908030,CIN,1959CIN,NL,1,,,
1404,smithha09,1959,1,NLS195907070,SLN,1959SLN,NL,0,,,
1405,smithha09,1959,2,NLS195908030,SLN,1959SLN,NL,1,,,
1406,spahnwa01,1959,1,NLS195907070,ML1,1959ML1,NL,0,,,
1407,spahnwa01,1959,2,NLS195908030,ML1,1959ML1,NL,0,,,
1408,whitebi03,1959,1,NLS195907070,SLN,1959SLN,NL,0,,,
1409,whitebi03,1959,2,NLS195908030,SLN,1959SLN,NL,0,,,
1410,fordwh01,1960,2,ALS196007130,NYA,1960NYA,AL,1,1,,
1411,monbobi01,1960,1,ALS196007110,BOS,1960BOS,AL,1,1,,
1412,berrayo01,1960,1,ALS196007110,NYA,1960NYA,AL,1,2,,
1413,berrayo01,1960,2,ALS196007130,NYA,1960NYA,AL,1,2,,
1414,skowrbi01,1960,1,ALS196007110,NYA,1960NYA,AL,1,3,,
1415,skowrbi01,1960,2,ALS196007130,NYA,1960NYA,AL,1,3,,
1416,runnepe01,1960,1,ALS196007110,BOS,1960BOS,AL,1,4,,
1417,runnepe01,1960,2,ALS196007130,BOS,1960BOS,AL,1,4,,
1418,malzofr01,1960,1,ALS196007110,BOS,1960BOS,AL,1,5,,
1419,malzofr01,1960,2,ALS196007130,BOS,1960BOS,AL,1,5,,
1420,hansero02,1960,1,ALS196007110,BAL,1960BAL,AL,1,6,,
1421,hansero02,1960,2,ALS196007130,BAL,1960BAL,AL,1,6,,
1422,minosmi01,1960,1,ALS196007110,CHA,1960CHA,AL,1,7,,
1423,minosmi01,1960,2,ALS196007130,CHA,1960CHA,AL,1,7,,
1424,mantlmi01,1960,1,ALS196007110,NYA,1960NYA,AL,1,8,,
1425,mantlmi01,1960,2,ALS196007130,NYA,1960NYA,AL,1,8,,
1426,marisro01,1960,1,ALS196007110,NYA,1960NYA,AL,1,9,,
1427,marisro01,1960,2,ALS196007130,NYA,1960NYA,AL,1,9,,
1428,aparilu01,1960,2,ALS196007130,CHA,1960CHA,AL,0,,,
1429,aparilu01,1960,1,ALS196007110,CHA,1960CHA,AL,1,,,
1430,bellga01,1960,1,ALS196007110,CLE,1960CLE,AL,1,,,
1431,bellga01,1960,2,ALS196007130,CLE,1960CLE,AL,1,,,
1432,coateji01,1960,2,ALS196007130,NYA,1960NYA,AL,0,,,
1433,coateji01,1960,1,ALS196007110,NYA,1960NYA,AL,1,,,
1434,daleybu01,1960,2,ALS196007130,KC1,1960KC1,AL,0,,,
1435,daleybu01,1960,1,ALS196007110,KC1,1960KC1,AL,1,,,
1436,estrach01,1960,2,ALS196007130,BAL,1960BAL,AL,0,,,
1437,estrach01,1960,1,ALS196007110,BAL,1960BAL,AL,1,,,
1438,fordwh01,1960,1,ALS196007110,NYA,1960NYA,AL,0,,,
1439,foxne01,1960,1,ALS196007110,CHA,1960CHA,AL,1,,,
1440,foxne01,1960,2,ALS196007130,CHA,1960CHA,AL,1,,,
1441,gentiji01,1960,2,ALS196007130,BAL,1960BAL,AL,0,,,
1442,gentiji01,1960,1,ALS196007110,BAL,1960BAL,AL,1,,,
1443,howarel01,1960,2,ALS196007130,NYA,1960NYA,AL,0,,,
1444,howarel01,1960,1,ALS196007110,NYA,1960NYA,AL,1,,,
1445,kalinal01,1960,1,ALS196007110,DET,1960DET,AL,1,,,
1446,kalinal01,1960,2,ALS196007130,DET,1960DET,AL,1,,,
1447,kuennha01,1960,1,ALS196007110,CLE,1960CLE,AL,1,,,
1448,kuennha01,1960,2,ALS196007130,CLE,1960CLE,AL,1,,,
1449,laryfr01,1960,1,ALS196007110,DET,1960DET,AL,1,,,
1450,laryfr01,1960,2,ALS196007130,DET,1960DET,AL,1,,,
1451,lemonji01,1960,2,ALS196007130,WS1,1960WS1,AL,0,,,
1452,lemonji01,1960,1,ALS196007110,WS1,1960WS1,AL,1,,,
1453,lollash01,1960,1,ALS196007110,CHA,1960CHA,AL,1,,,
1454,lollash01,1960,2,ALS196007130,CHA,1960CHA,AL,1,,,
1455,monbobi01,1960,2,ALS196007130,BOS,1960BOS,AL,0,,,
1456,pascuca02,1960,1,ALS196007110,WS1,1960WS1,AL,0,,,
1457,pascuca02,1960,2,ALS196007130,WS1,1960WS1,AL,0,,,
1458,powervi01,1960,1,ALS196007110,CLE,1960CLE,AL,0,,,
1459,powervi01,1960,2,ALS196007130,CLE,1960CLE,AL,1,,,
1460,robinbr01,1960,1,ALS196007110,BAL,1960BAL,AL,1,,,
1461,robinbr01,1960,2,ALS196007130,BAL,1960BAL,AL,1,,,
1462,smithal04,1960,1,ALS196007110,CHA,1960CHA,AL,1,,,
1463,smithal04,1960,2,ALS196007130,CHA,1960CHA,AL,1,,,
1464,stalege01,1960,1,ALS196007110,CHA,1960CHA,AL,0,,,
1465,stalege01,1960,2,ALS196007130,CHA,1960CHA,AL,1,,,
1466,stigmdi01,1960,1,ALS196007110,CLE,1960CLE,AL,0,,,
1467,stigmdi01,1960,2,ALS196007130,CLE,1960CLE,AL,0,,,
1468,willite01,1960,1,ALS196007110,BOS,1960BOS,AL,1,,,
1469,willite01,1960,2,ALS196007130,BOS,1960BOS,AL,1,,,
1470,wynnea01,1960,1,ALS196007110,CHA,1960CHA,AL,0,,,
1471,wynnea01,1960,2,ALS196007130,CHA,1960CHA,AL,1,,,
1472,frienbo01,1960,1,ALS196007110,PIT,1960PIT,NL,1,1,,
1473,lawve01,1960,2,ALS196007130,PIT,1960PIT,NL,1,1,,
1474,crandde01,1960,1,ALS196007110,ML1,1960ML1,NL,1,2,,
1475,crandde01,1960,2,ALS196007130,ML1,1960ML1,NL,1,2,,
1476,adcocjo01,1960,1,ALS196007110,ML1,1960ML1,NL,1,3,,
1477,adcocjo01,1960,2,ALS196007130,ML1,1960ML1,NL,1,3,,
1478,mazerbi01,1960,1,ALS196007110,PIT,1960PIT,NL,1,4,,
1479,mazerbi01,1960,2,ALS196007130,PIT,1960PIT,NL,1,4,,
1480,matheed01,1960,1,ALS196007110,ML1,1960ML1,NL,1,5,,
1481,matheed01,1960,2,ALS196007130,ML1,1960ML1,NL,1,5,,
1482,bankser01,1960,1,ALS196007110,CHN,1960CHN,NL,1,6,,
1483,bankser01,1960,2,ALS196007130,CHN,1960CHN,NL,1,6,,
1484,skinnbo01,1960,1,ALS196007110,PIT,1960PIT,NL,1,7,,
1485,skinnbo01,1960,2,ALS196007130,PIT,1960PIT,NL,1,7,,
1486,mayswi01,1960,1,ALS196007110,SFN,1960SFN,NL,1,8,,
1487,mayswi01,1960,2,ALS196007130,SFN,1960SFN,NL,1,8,,
1488,aaronha01,1960,1,ALS196007110,ML1,1960ML1,NL,1,9,,
1489,aaronha01,1960,2,ALS196007130,ML1,1960ML1,NL,1,9,,
1490,baileed01,1960,1,ALS196007110,CIN,1960CIN,NL,0,,,
1491,baileed01,1960,2,ALS196007130,CIN,1960CIN,NL,1,,,
1492,boyerke01,1960,1,ALS196007110,SLN,1960SLN,NL,1,,,
1493,boyerke01,1960,2,ALS196007130,SLN,1960SLN,NL,1,,,
1494,buhlbo01,1960,2,ALS196007130,ML1,1960ML1,NL,0,,,
1495,buhlbo01,1960,1,ALS196007110,ML1,1960ML1,NL,1,,,
1496,burgesm01,1960,1,ALS196007110,PIT,1960PIT,NL,1,,,
1497,burgesm01,1960,2,ALS196007130,PIT,1960PIT,NL,1,,,
1498,cepedor01,1960,1,ALS196007110,SFN,1960SFN,NL,1,,,
1499,cepedor01,1960,2,ALS196007130,SFN,1960SFN,NL,1,,,
1500,clemero01,1960,1,ALS196007110,PIT,1960PIT,NL,1,,,
1501,clemero01,1960,2,ALS196007130,PIT,1960PIT,NL,1,,,
1502,facero01,1960,2,ALS196007130,PIT,1960PIT,NL,0,,,
1503,facero01,1960,1,ALS196007110,PIT,1960PIT,NL,1,,,
1504,frienbo01,1960,2,ALS196007130,PIT,1960PIT,NL,0,,,
1505,groatdi01,1960,1,ALS196007110,PIT,1960PIT,NL,1,,,
1506,groatdi01,1960,2,ALS196007130,PIT,1960PIT,NL,1,,,
1507,henrybi01,1960,1,ALS196007110,CIN,1960CIN,NL,0,,,
1508,henrybi01,1960,2,ALS196007130,CIN,1960CIN,NL,1,,,
1509,jacksla01,1960,1,ALS196007110,SLN,1960SLN,NL,0,,,
1510,jacksla01,1960,2,ALS196007130,SLN,1960SLN,NL,1,,,
1511,larkeno01,1960,1,ALS196007110,LAN,1960LAN,NL,1,,,
1512,larkeno01,1960,2,ALS196007130,LAN,1960LAN,NL,1,,,
1513,lawve01,1960,1,ALS196007110,PIT,1960PIT,NL,1,,,
1514,mccormi03,1960,2,ALS196007130,SFN,1960SFN,NL,0,,,
1515,mccormi03,1960,1,ALS196007110,SFN,1960SFN,NL,1,,,
1516,mcdanli01,1960,1,ALS196007110,SLN,1960SLN,NL,0,,,
1517,mcdanli01,1960,2,ALS196007130,SLN,1960SLN,NL,1,,,
1518,musiast01,1960,1,ALS196007110,SLN,1960SLN,NL,1,,,
1519,musiast01,1960,2,ALS196007130,SLN,1960SLN,NL,1,,,
1520,nealch01,1960,1,ALS196007110,LAN,1960LAN,NL,1,,,
1521,nealch01,1960,2,ALS196007130,LAN,1960LAN,NL,1,,,
1522,pinsova01,1960,1,ALS196007110,CIN,1960CIN,NL,1,,,
1523,pinsova01,1960,2,ALS196007130,CIN,1960CIN,NL,1,,,
1524,podrejo01,1960,1,ALS196007110,LAN,1960LAN,NL,0,,,
1525,podrejo01,1960,2,ALS196007130,LAN,1960LAN,NL,1,,,
1526,tayloto02,1960,1,ALS196007110,PHI,1960PHI,NL,1,,,
1527,tayloto02,1960,2,ALS196007130,PHI,1960PHI,NL,1,,,
1528,whitebi03,1960,1,ALS196007110,SLN,1960SLN,NL,1,,,
1529,whitebi03,1960,2,ALS196007130,SLN,1960SLN,NL,1,,,
1530,willist02,1960,1,ALS196007110,LAN,1960LAN,NL,0,,,
1531,willist02,1960,2,ALS196007130,LAN,1960LAN,NL,1,,,
1532,bunniji01,1961,2,ALS196107310,DET,1961DET,AL,1,1,,
1533,fordwh01,1961,1,NLS196107110,NYA,1961NYA,AL,1,1,,
1534,romanjo01,1961,1,NLS196107110,CLE,1961CLE,AL,1,2,,
1535,romanjo01,1961,2,ALS196107310,CLE,1961CLE,AL,1,2,,
1536,cashno01,1961,1,NLS196107110,DET,1961DET,AL,1,3,,
1537,cashno01,1961,2,ALS196107310,DET,1961DET,AL,1,3,,
1538,templjo01,1961,1,NLS196107110,CLE,1961CLE,AL,1,4,,
1539,templjo01,1961,2,ALS196107310,CLE,1961CLE,AL,1,4,,
1540,robinbr01,1961,1,NLS196107110,BAL,1961BAL,AL,1,5,,
1541,robinbr01,1961,2,ALS196107310,BAL,1961BAL,AL,1,5,,
1542,aparilu01,1961,2,ALS196107310,CHA,1961CHA,AL,1,6,,
1543,kubekto01,1961,1,NLS196107110,NYA,1961NYA,AL,1,6,,
1544,colavro01,1961,1,NLS196107110,DET,1961DET,AL,1,7,,
1545,colavro01,1961,2,ALS196107310,DET,1961DET,AL,1,7,,
1546,mantlmi01,1961,1,NLS196107110,NYA,1961NYA,AL,1,8,,
1547,mantlmi01,1961,2,ALS196107310,NYA,1961NYA,AL,1,8,,
1548,kalinal01,1961,2,ALS196107310,DET,1961DET,AL,1,9,,
1549,marisro01,1961,1,NLS196107110,NYA,1961NYA,AL,1,9,,
1550,arroylu01,1961,2,ALS196107310,NYA,1961NYA,AL,0,,,
1551,berrayo01,1961,2,ALS196107310,NYA,1961NYA,AL,0,,,
1552,berrayo01,1961,1,NLS196107110,NYA,1961NYA,AL,1,,,
1553,brandja01,1961,2,ALS196107310,BAL,1961BAL,AL,0,,,
1554,brandja01,1961,1,NLS196107110,BAL,1961BAL,AL,1,,,
1555,bunniji01,1961,1,NLS196107110,DET,1961DET,AL,1,,,
1556,donovdi01,1961,2,ALS196107310,WS2,1961WS2,AL,0,,,
1557,donovdi01,1961,1,NLS196107110,WS2,1961WS2,AL,1,,,
1558,durenry01,1961,1,NLS196107110,LAA,1961LAA,AL,0,,,
1559,fordwh01,1961,2,ALS196107310,NYA,1961NYA,AL,0,,,
1560,fornimi01,1961,1,NLS196107110,BOS,1961BOS,AL,1,,,
1561,foxne01,1961,2,ALS196107310,CHA,1961CHA,AL,0,,,
1562,foxne01,1961,1,NLS196107110,CHA,1961CHA,AL,1,,,
1563,francti01,1961,2,ALS196107310,CLE,1961CLE,AL,0,,,
1564,gentiji01,1961,2,ALS196107310,BAL,1961BAL,AL,0,,,
1565,gentiji01,1961,1,NLS196107110,BAL,1961BAL,AL,1,,,
1566,howarel01,1961,1,NLS196107110,NYA,1961NYA,AL,1,,,
1567,howarel01,1961,2,ALS196107310,NYA,1961NYA,AL,1,,,
1568,howsedi01,1961,2,ALS196107310,KC1,1961KC1,AL,0,,,
1569,howsedi01,1961,1,NLS196107110,KC1,1961KC1,AL,1,,,
1570,kalinal01,1961,1,NLS196107110,DET,1961DET,AL,1,,,
1571,killeha01,1961,2,ALS196107310,MIN,1961MIN,AL,0,,,
1572,killeha01,1961,1,NLS196107110,MIN,1961MIN,AL,1,,,
1573,kubekto01,1961,2,ALS196107310,NYA,1961NYA,AL,0,,,
1574,laryfr01,1961,1,NLS196107110,DET,1961DET,AL,1,,,
1575,latmaba01,1961,2,ALS196107310,CLE,1961CLE,AL,0,,,
1576,marisro01,1961,2,ALS196107310,NYA,1961NYA,AL,1,,,
1577,mcbrike01,1961,2,ALS196107310,LAA,1961LAA,AL,0,,,
1578,pascuca02,1961,2,ALS196107310,MIN,1961MIN,AL,1,,,
1579,perryji01,1961,1,NLS196107110,CLE,1961CLE,AL,0,,,
1580,piercbi02,1961,1,NLS196107110,CHA,1961CHA,AL,0,,,
1581,schwado01,1961,2,ALS196107310,BOS,1961BOS,AL,1,,,
1582,sievero01,1961,2,ALS196107310,CHA,1961CHA,AL,1,,,
1583,skowrbi01,1961,2,ALS196107310,NYA,1961NYA,AL,0,,,
1584,wilheho01,1961,2,ALS196107310,BAL,1961BAL,AL,0,,,
1585,wilheho01,1961,1,NLS196107110,BAL,1961BAL,AL,1,,,
1586,purkebo01,1961,2,ALS196107310,CIN,1961CIN,NL,1,1,,
1587,spahnwa01,1961,1,NLS196107110,ML1,1961ML1,NL,1,1,,
1588,burgesm01,1961,1,NLS196107110,PIT,1961PIT,NL,1,2,,
1589,burgesm01,1961,2,ALS196107310,PIT,1961PIT,NL,1,2,,
1590,whitebi03,1961,1,NLS196107110,SLN,1961SLN,NL,1,3,,
1591,whitebi03,1961,2,ALS196107310,SLN,1961SLN,NL,1,3,,
1592,bollifr01,1961,1,NLS196107110,ML1,1961ML1,NL,1,4,,
1593,bollifr01,1961,2,ALS196107310,ML1,1961ML1,NL,1,4,,
1594,matheed01,1961,1,NLS196107110,ML1,1961ML1,NL,1,5,,
1595,matheed01,1961,2,ALS196107310,ML1,1961ML1,NL,1,5,,
1596,willsma01,1961,1,NLS196107110,LAN,1961LAN,NL,1,6,,
1597,willsma01,1961,2,ALS196107310,LAN,1961LAN,NL,1,6,,
1598,cepedor01,1961,1,NLS196107110,SFN,1961SFN,NL,1,7,,
1599,cepedor01,1961,2,ALS196107310,SFN,1961SFN,NL,1,7,,
1600,mayswi01,1961,1,NLS196107110,SFN,1961SFN,NL,1,8,,
1601,mayswi01,1961,2,ALS196107310,SFN,1961SFN,NL,1,8,,
1602,clemero01,1961,1,NLS196107110,PIT,1961PIT,NL,1,9,,
1603,clemero01,1961,2,ALS196107310,PIT,1961PIT,NL,1,9,,
1604,aaronha01,1961,1,NLS196107110,ML1,1961ML1,NL,1,,,
1605,aaronha01,1961,2,ALS196107310,ML1,1961ML1,NL,1,,,
1606,altmage01,1961,1,NLS196107110,CHN,1961CHN,NL,1,,,
1607,altmage01,1961,2,ALS196107310,CHN,1961CHN,NL,1,,,
1608,baileed01,1961,2,ALS196107310,SFN,1961SFN,NL,0,,,
1609,bankser01,1961,2,ALS196107310,CHN,1961CHN,NL,1,,,
1610,boyerke01,1961,2,ALS196107310,SLN,1961SLN,NL,0,,,
1611,boyerke01,1961,1,NLS196107110,SLN,1961SLN,NL,1,,,
1612,drysddo01,1961,2,ALS196107310,LAN,1961LAN,NL,0,,,
1613,facero01,1961,2,ALS196107310,PIT,1961PIT,NL,0,,,
1614,facero01,1961,1,NLS196107110,PIT,1961PIT,NL,1,,,
1615,jayjo01,1961,1,NLS196107110,CIN,1961CIN,NL,0,,,
1616,jayjo01,1961,2,ALS196107310,CIN,1961CIN,NL,0,,,
1617,kaskoed01,1961,1,NLS196107110,CIN,1961CIN,NL,0,,,
1618,kaskoed01,1961,2,ALS196107310,CIN,1961CIN,NL,1,,,
1619,koufasa01,1961,1,NLS196107110,LAN,1961LAN,NL,1,,,
1620,koufasa01,1961,2,ALS196107310,LAN,1961LAN,NL,1,,,
1621,mahafar01,1961,1,NLS196107110,PHI,1961PHI,NL,0,,,
1622,mahafar01,1961,2,ALS196107310,PHI,1961PHI,NL,1,,,
1623,mccormi03,1961,2,ALS196107310,SFN,1961SFN,NL,0,,,
1624,mccormi03,1961,1,NLS196107110,SFN,1961SFN,NL,1,,,
1625,millest01,1961,1,NLS196107110,SFN,1961SFN,NL,1,,,
1626,millest01,1961,2,ALS196107310,SFN,1961SFN,NL,1,,,
1627,musiast01,1961,1,NLS196107110,SLN,1961SLN,NL,1,,,
1628,musiast01,1961,2,ALS196107310,SLN,1961SLN,NL,1,,,
1629,purkebo01,1961,1,NLS196107110,CIN,1961CIN,NL,1,,,
1630,robinfr02,1961,2,ALS196107310,CIN,1961CIN,NL,0,,,
1631,robinfr02,1961,1,NLS196107110,CIN,1961CIN,NL,1,,,
1632,rosebjo01,1961,1,NLS196107110,LAN,1961LAN,NL,0,,,
1633,rosebjo01,1961,2,ALS196107310,LAN,1961LAN,NL,1,,,
1634,spahnwa01,1961,2,ALS196107310,ML1,1961ML1,NL,0,,,
1635,stuardi01,1961,1,NLS196107110,PIT,1961PIT,NL,1,,,
1636,stuardi01,1961,2,ALS196107310,PIT,1961PIT,NL,1,,,
1637,zimmedo01,1961,2,ALS196107310,CHN,1961CHN,NL,0,,,
1638,zimmedo01,1961,1,NLS196107110,CHN,1961CHN,NL,1,,,
1639,bunniji01,1962,1,ALS196207100,DET,1962DET,AL,1,1,,
1640,stenhda01,1962,2,NLS196207300,WS2,1962WS2,AL,1,1,,
1641,batteea01,1962,1,ALS196207100,MIN,1962MIN,AL,1,2,,
1642,batteea01,1962,2,NLS196207300,MIN,1962MIN,AL,1,2,,
1643,gentiji01,1962,1,ALS196207100,BAL,1962BAL,AL,1,3,,
1644,gentiji01,1962,2,NLS196207300,BAL,1962BAL,AL,1,3,,
1645,moranbi02,1962,1,ALS196207100,LAA,1962LAA,AL,1,4,,
1646,moranbi02,1962,2,NLS196207300,LAA,1962LAA,AL,1,4,,
1647,rolliri01,1962,1,ALS196207100,MIN,1962MIN,AL,1,5,,
1648,rolliri01,1962,2,NLS196207300,MIN,1962MIN,AL,1,5,,
1649,aparilu01,1962,1,ALS196207100,CHA,1962CHA,AL,1,6,,
1650,aparilu01,1962,2,NLS196207300,CHA,1962CHA,AL,1,6,,
1651,wagnele01,1962,1,ALS196207100,LAA,1962LAA,AL,1,7,,
1652,wagnele01,1962,2,NLS196207300,LAA,1962LAA,AL,1,7,,
1653,marisro01,1962,1,ALS196207100,NYA,1962NYA,AL,1,8,,
1654,marisro01,1962,2,NLS196207300,NYA,1962NYA,AL,1,8,,
1655,colavro01,1962,2,NLS196207300,DET,1962DET,AL,1,9,,
1656,mantlmi01,1962,1,ALS196207100,NYA,1962NYA,AL,1,9,,
1657,aguirha01,1962,1,ALS196207100,DET,1962DET,AL,0,,,
1658,aguirha01,1962,2,NLS196207300,DET,1962DET,AL,1,,,
1659,berrayo01,1962,2,NLS196207300,NYA,1962NYA,AL,1,,,
1660,bunniji01,1962,2,NLS196207300,DET,1962DET,AL,0,,,
1661,colavro01,1962,1,ALS196207100,DET,1962DET,AL,1,,,
1662,donovdi01,1962,2,NLS196207300,CLE,1962CLE,AL,0,,,
1663,donovdi01,1962,1,ALS196207100,CLE,1962CLE,AL,1,,,
1664,herbera01,1962,2,NLS196207300,CHA,1962CHA,AL,1,,,
1665,howarel01,1962,1,ALS196207100,NYA,1962NYA,AL,0,,,
1666,howarel01,1962,2,NLS196207300,NYA,1962NYA,AL,1,,,
1667,kaatji01,1962,2,NLS196207300,MIN,1962MIN,AL,0,,,
1668,kalinal01,1962,2,NLS196207300,DET,1962DET,AL,1,,,
1669,landiji01,1962,2,NLS196207300,CHA,1962CHA,AL,0,,,
1670,landiji01,1962,1,ALS196207100,CHA,1962CHA,AL,1,,,
1671,mantlmi01,1962,2,NLS196207300,NYA,1962NYA,AL,0,,,
1672,mcbrike01,1962,2,NLS196207300,LAA,1962LAA,AL,0,,,
1673,monbobi01,1962,1,ALS196207100,BOS,1962BOS,AL,0,,,
1674,pappami01,1962,1,ALS196207100,BAL,1962BAL,AL,1,,,
1675,pappami01,1962,2,NLS196207300,BAL,1962BAL,AL,1,,,
